franchise_id,team_id,year_id,team_name,league,division,number_of_games,wins,losses,ties,winning_percentage,finish,playoff_result
WSN,WSN,2010,Washington Nationals,NL,East,162,69,93,0,.426,5th of 5,
WSN,WSN,2009,Washington Nationals,NL,East,162,59,103,0,.364,5th of 5,
WSN,WSN,2008,Washington Nationals,NL,East,161,59,102,0,.366,5th of 5,
WSN,WSN,2007,Washington Nationals,NL,East,162,73,89,0,.451,4th of 5,
WSN,WSN,2006,Washington Nationals,NL,East,162,71,91,0,.438,5th of 5,
WSN,WSN,2005,Washington Nationals,NL,East,162,81,81,0,.500,5th of 5,
WSN,MON,2004,Montreal Expos,NL,East,162,67,95,0,.414,5th of 5,
WSN,MON,2003,Montreal Expos,NL,East,162,83,79,0,.512,4th of 5,
WSN,MON,2002,Montreal Expos,NL,East,162,83,79,0,.512,2nd of 5,
WSN,MON,2001,Montreal Expos,NL,East,162,68,94,0,.420,5th of 5,
WSN,MON,2000,Montreal Expos,NL,East,162,67,95,0,.414,4th of 5,
WSN,MON,1999,Montreal Expos,NL,East,162,68,94,0,.420,4th of 5,
WSN,MON,1998,Montreal Expos,NL,East,162,65,97,0,.401,4th of 5,
WSN,MON,1997,Montreal Expos,NL,East,162,78,84,0,.481,4th of 5,
WSN,MON,1996,Montreal Expos,NL,East,162,88,74,0,.543,2nd of 5,
WSN,MON,1995,Montreal Expos,NL,East,144,66,78,0,.458,5th of 5,
WSN,MON,1994,Montreal Expos,NL,East,114,74,40,0,.649,1st of 5,
WSN,MON,1993,Montreal Expos,NL,East,163,94,68,1,.580,2nd of 7,
WSN,MON,1992,Montreal Expos,NL,East,162,87,75,0,.537,2nd of 6,
WSN,MON,1991,Montreal Expos,NL,East,161,71,90,0,.441,6th of 6,
WSN,MON,1990,Montreal Expos,NL,East,162,85,77,0,.525,3rd of 6,
WSN,MON,1989,Montreal Expos,NL,East,162,81,81,0,.500,4th of 6,
WSN,MON,1988,Montreal Expos,NL,East,163,81,81,1,.500,3rd of 6,
WSN,MON,1987,Montreal Expos,NL,East,162,91,71,0,.562,3rd of 6,
WSN,MON,1986,Montreal Expos,NL,East,161,78,83,0,.484,4th of 6,
WSN,MON,1985,Montreal Expos,NL,East,161,84,77,0,.522,3rd of 6,
WSN,MON,1984,Montreal Expos,NL,East,161,78,83,0,.484,5th of 6,
WSN,MON,1983,Montreal Expos,NL,East,163,82,80,1,.506,3rd of 6,
WSN,MON,1982,Montreal Expos,NL,East,162,86,76,0,.531,3rd of 6,
WSN,MON,1981,Montreal Expos,NL,East,108,60,48,0,.556,2nd of 6,Lost NLCS (3-2)
WSN,MON,1980,Montreal Expos,NL,East,162,90,72,0,.556,2nd of 6,
WSN,MON,1979,Montreal Expos,NL,East,160,95,65,0,.594,2nd of 6,
WSN,MON,1978,Montreal Expos,NL,East,162,76,86,0,.469,4th of 6,
WSN,MON,1977,Montreal Expos,NL,East,162,75,87,0,.463,5th of 6,
WSN,MON,1976,Montreal Expos,NL,East,162,55,107,0,.340,6th of 6,
WSN,MON,1975,Montreal Expos,NL,East,162,75,87,0,.463,5th of 6,
WSN,MON,1974,Montreal Expos,NL,East,161,79,82,0,.491,4th of 6,
WSN,MON,1973,Montreal Expos,NL,East,162,79,83,0,.488,4th of 6,
WSN,MON,1972,Montreal Expos,NL,East,156,70,86,0,.449,5th of 6,
WSN,MON,1971,Montreal Expos,NL,East,162,71,90,1,.441,5th of 6,
WSN,MON,1970,Montreal Expos,NL,East,162,73,89,0,.451,6th of 6,
WSN,MON,1969,Montreal Expos,NL,East,162,52,110,0,.321,6th of 6,
FLA,MIA,2026,Miami Marlins,NL,East,112,57,55,0,.509,3rd of 5,
FLA,MIA,2025,Miami Marlins,NL,East,162,79,83,0,.488,3rd of 5,
FLA,MIA,2024,Miami Marlins,NL,East,162,62,100,0,.383,5th of 5,
FLA,MIA,2023,Miami Marlins,NL,East,162,84,78,0,.519,3rd of 5,Lost NLWC (2-0)
FLA,MIA,2022,Miami Marlins,NL,East,162,69,93,0,.426,4th of 5,
FLA,MIA,2021,Miami Marlins,NL,East,162,67,95,0,.414,4th of 5,
FLA,MIA,2020,Miami Marlins,NL,East,60,31,29,0,.517,2nd of 5,Lost NLDS (3-0)
FLA,MIA,2019,Miami Marlins,NL,East,162,57,105,0,.352,5th of 5,
FLA,MIA,2018,Miami Marlins,NL,East,161,63,98,0,.391,5th of 5,
FLA,MIA,2017,Miami Marlins,NL,East,162,77,85,0,.475,2nd of 5,
FLA,MIA,2016,Miami Marlins,NL,East,161,79,82,0,.491,3rd of 5,
FLA,MIA,2015,Miami Marlins,NL,East,162,71,91,0,.438,3rd of 5,
FLA,MIA,2014,Miami Marlins,NL,East,162,77,85,0,.475,4th of 5,
FLA,MIA,2013,Miami Marlins,NL,East,162,62,100,0,.383,5th of 5,
FLA,MIA,2012,Miami Marlins,NL,East,162,69,93,0,.426,5th of 5,
FLA,FLA,2011,Florida Marlins,NL,East,162,72,90,0,.444,5th of 5,
FLA,FLA,2010,Florida Marlins,NL,East,162,80,82,0,.494,3rd of 5,
FLA,FLA,2009,Florida Marlins,NL,East,162,87,75,0,.537,2nd of 5,
FLA,FLA,2008,Florida Marlins,NL,East,161,84,77,0,.522,3rd of 5,
FLA,FLA,2007,Florida Marlins,NL,East,162,71,91,0,.438,5th of 5,
FLA,FLA,2006,Florida Marlins,NL,East,162,78,84,0,.481,4th of 5,
FLA,FLA,2005,Florida Marlins,NL,East,162,83,79,0,.512,3rd of 5,
FLA,FLA,2004,Florida Marlins,NL,East,162,83,79,0,.512,3rd of 5,
FLA,FLA,2003,Florida Marlins,NL,East,162,91,71,0,.562,2nd of 5,Won WS (4-2)
FLA,FLA,2002,Florida Marlins,NL,East,162,79,83,0,.488,4th of 5,
FLA,FLA,2001,Florida Marlins,NL,East,162,76,86,0,.469,4th of 5,
FLA,FLA,2000,Florida Marlins,NL,East,161,79,82,0,.491,3rd of 5,
FLA,FLA,1999,Florida Marlins,NL,East,162,64,98,0,.395,5th of 5,
FLA,FLA,1998,Florida Marlins,NL,East,162,54,108,0,.333,5th of 5,
FLA,FLA,1997,Florida Marlins,NL,East,162,92,70,0,.568,2nd of 5,Won WS (4-3)
FLA,FLA,1996,Florida Marlins,NL,East,162,80,82,0,.494,3rd of 5,
FLA,FLA,1995,Florida Marlins,NL,East,143,67,76,0,.469,4th of 5,
FLA,FLA,1994,Florida Marlins,NL,East,115,51,64,0,.443,5th of 5,
FLA,FLA,1993,Florida Marlins,NL,East,162,64,98,0,.395,6th of 7,
NYM,NYM,2026,New York Mets,NL,East,112,47,65,0,.420,5th of 5,
NYM,NYM,2025,New York Mets,NL,East,162,83,79,0,.512,2nd of 5,
NYM,NYM,2024,New York Mets,NL,East,162,89,73,0,.549,3rd of 5,Lost NLCS (4-2)
NYM,NYM,2023,New York Mets,NL,East,162,75,87,0,.463,4th of 5,
NYM,NYM,2022,New York Mets,NL,East,162,101,61,0,.623,2nd of 5,Lost NLWC (2-1)
NYM,NYM,2021,New York Mets,NL,East,162,77,85,0,.475,3rd of 5,
NYM,NYM,2020,New York Mets,NL,East,60,26,34,0,.433,4th of 5,
NYM,NYM,2019,New York Mets,NL,East,162,86,76,0,.531,3rd of 5,
NYM,NYM,2018,New York Mets,NL,East,162,77,85,0,.475,4th of 5,
NYM,NYM,2017,New York Mets,NL,East,162,70,92,0,.432,4th of 5,
NYM,NYM,2016,New York Mets,NL,East,162,87,75,0,.537,2nd of 5,Lost NLWC (1-0)
NYM,NYM,2015,New York Mets,NL,East,162,90,72,0,.556,1st of 5,Lost WS (4-1)
NYM,NYM,2014,New York Mets,NL,East,162,79,83,0,.488,2nd of 5,
NYM,NYM,2013,New York Mets,NL,East,162,74,88,0,.457,3rd of 5,
NYM,NYM,2012,New York Mets,NL,East,162,74,88,0,.457,4th of 5,
NYM,NYM,2011,New York Mets,NL,East,162,77,85,0,.475,4th of 5,
NYM,NYM,2010,New York Mets,NL,East,162,79,83,0,.488,4th of 5,
NYM,NYM,2009,New York Mets,NL,East,162,70,92,0,.432,4th of 5,
NYM,NYM,2008,New York Mets,NL,East,162,89,73,0,.549,2nd of 5,
NYM,NYM,2007,New York Mets,NL,East,162,88,74,0,.543,2nd of 5,
NYM,NYM,2006,New York Mets,NL,East,162,97,65,0,.599,1st of 5,Lost NLCS (4-3)
NYM,NYM,2005,New York Mets,NL,East,162,83,79,0,.512,3rd of 5,
NYM,NYM,2004,New York Mets,NL,East,162,71,91,0,.438,4th of 5,
NYM,NYM,2003,New York Mets,NL,East,161,66,95,0,.410,5th of 5,
NYM,NYM,2002,New York Mets,NL,East,161,75,86,0,.466,5th of 5,
NYM,NYM,2001,New York Mets,NL,East,162,82,80,0,.506,3rd of 5,
NYM,NYM,2000,New York Mets,NL,East,162,94,68,0,.580,2nd of 5,Lost WS (4-1)
NYM,NYM,1999,New York Mets,NL,East,163,97,66,0,.595,2nd of 5,Lost NLCS (4-2)
NYM,NYM,1998,New York Mets,NL,East,162,88,74,0,.543,2nd of 5,
NYM,NYM,1997,New York Mets,NL,East,162,88,74,0,.543,3rd of 5,
NYM,NYM,1996,New York Mets,NL,East,162,71,91,0,.438,4th of 5,
NYM,NYM,1995,New York Mets,NL,East,144,69,75,0,.479,2nd of 5,
NYM,NYM,1994,New York Mets,NL,East,113,55,58,0,.487,3rd of 5,
NYM,NYM,1993,New York Mets,NL,East,162,59,103,0,.364,7th of 7,
NYM,NYM,1992,New York Mets,NL,East,162,72,90,0,.444,5th of 6,
NYM,NYM,1991,New York Mets,NL,East,161,77,84,0,.478,5th of 6,
NYM,NYM,1990,New York Mets,NL,East,162,91,71,0,.562,2nd of 6,
NYM,NYM,1989,New York Mets,NL,East,162,87,75,0,.537,2nd of 6,
NYM,NYM,1988,New York Mets,NL,East,160,100,60,0,.625,1st of 6,Lost NLCS (4-3)
NYM,NYM,1987,New York Mets,NL,East,162,92,70,0,.568,2nd of 6,
NYM,NYM,1986,New York Mets,NL,East,162,108,54,0,.667,1st of 6,Won WS (4-3)
NYM,NYM,1985,New York Mets,NL,East,162,98,64,0,.605,2nd of 6,
NYM,NYM,1984,New York Mets,NL,East,162,90,72,0,.556,2nd of 6,
NYM,NYM,1983,New York Mets,NL,East,162,68,94,0,.420,6th of 6,
NYM,NYM,1982,New York Mets,NL,East,162,65,97,0,.401,6th of 6,
NYM,NYM,1981,New York Mets,NL,East,105,41,62,2,.398,5th of 6,
NYM,NYM,1980,New York Mets,NL,East,162,67,95,0,.414,5th of 6,
NYM,NYM,1979,New York Mets,NL,East,163,63,99,1,.389,6th of 6,
NYM,NYM,1978,New York Mets,NL,East,162,66,96,0,.407,6th of 6,
NYM,NYM,1977,New York Mets,NL,East,162,64,98,0,.395,6th of 6,
NYM,NYM,1976,New York Mets,NL,East,162,86,76,0,.531,3rd of 6,
NYM,NYM,1975,New York Mets,NL,East,162,82,80,0,.506,3rd of 6,
NYM,NYM,1974,New York Mets,NL,East,162,71,91,0,.438,5th of 6,
NYM,NYM,1973,New York Mets,NL,East,161,82,79,0,.509,1st of 6,Lost WS (4-3)
NYM,NYM,1972,New York Mets,NL,East,156,83,73,0,.532,3rd of 6,
NYM,NYM,1971,New York Mets,NL,East,162,83,79,0,.512,3rd of 6,
NYM,NYM,1970,New York Mets,NL,East,162,83,79,0,.512,3rd of 6,
NYM,NYM,1969,New York Mets,NL,East,162,100,62,0,.617,1st of 6,Won WS (4-1)
NYM,NYM,1968,New York Mets,NL,,163,73,89,1,.451,9th of 10,
NYM,NYM,1967,New York Mets,NL,,162,61,101,0,.377,10th of 10,
NYM,NYM,1966,New York Mets,NL,,161,66,95,0,.410,9th of 10,
NYM,NYM,1965,New York Mets,NL,,164,50,112,2,.309,10th of 10,
NYM,NYM,1964,New York Mets,NL,,163,53,109,1,.327,10th of 10,
NYM,NYM,1963,New York Mets,NL,,162,51,111,0,.315,10th of 10,
NYM,NYM,1962,New York Mets,NL,,161,40,120,1,.250,10th of 10,
NYY,NYY,2026,New York Yankees,AL,East,111,62,49,0,.559,2nd of 5,
NYY,NYY,2025,New York Yankees,AL,East,162,94,68,0,.580,2nd of 5,Lost ALDS (3-1)
NYY,NYY,2024,New York Yankees,AL,East,162,94,68,0,.580,1st of 5,Lost WS (4-1)
NYY,NYY,2023,New York Yankees,AL,East,162,82,80,0,.506,4th of 5,
NYY,NYY,2022,New York Yankees,AL,East,162,99,63,0,.611,1st of 5,Lost ALCS (4-0)
NYY,NYY,2021,New York Yankees,AL,East,162,92,70,0,.568,2nd of 5,Lost ALWC (1-0)
NYY,NYY,2020,New York Yankees,AL,East,60,33,27,0,.550,2nd of 5,Lost ALDS (3-2)
NYY,NYY,2019,New York Yankees,AL,East,162,103,59,0,.636,1st of 5,Lost ALCS (4-2)
NYY,NYY,2018,New York Yankees,AL,East,162,100,62,0,.617,2nd of 5,Lost ALDS (3-1)
NYY,NYY,2017,New York Yankees,AL,East,162,91,71,0,.562,2nd of 5,Lost ALCS (4-3)
NYY,NYY,2016,New York Yankees,AL,East,162,84,78,0,.519,4th of 5,
NYY,NYY,2015,New York Yankees,AL,East,162,87,75,0,.537,2nd of 5,Lost ALWC (1-0)
NYY,NYY,2014,New York Yankees,AL,East,162,84,78,0,.519,2nd of 5,
NYY,NYY,2013,New York Yankees,AL,East,162,85,77,0,.525,3rd of 5,
NYY,NYY,2012,New York Yankees,AL,East,162,95,67,0,.586,1st of 5,Lost ALCS (4-0)
NYY,NYY,2011,New York Yankees,AL,East,162,97,65,0,.599,1st of 5,Lost ALDS (3-2)
NYY,NYY,2010,New York Yankees,AL,East,162,95,67,0,.586,2nd of 5,Lost ALCS (4-2)
NYY,NYY,2009,New York Yankees,AL,East,162,103,59,0,.636,1st of 5,Won WS (4-2)
NYY,NYY,2008,New York Yankees,AL,East,162,89,73,0,.549,3rd of 5,
NYY,NYY,2007,New York Yankees,AL,East,162,94,68,0,.580,2nd of 5,Lost ALDS (3-1)
NYY,NYY,2006,New York Yankees,AL,East,162,97,65,0,.599,1st of 5,Lost ALDS (3-1)
NYY,NYY,2005,New York Yankees,AL,East,162,95,67,0,.586,1st of 5,Lost ALDS (3-2)
NYY,NYY,2004,New York Yankees,AL,East,162,101,61,0,.623,1st of 5,Lost ALCS (4-3)
NYY,NYY,2003,New York Yankees,AL,East,163,101,61,1,.623,1st of 5,Lost WS (4-2)
NYY,NYY,2002,New York Yankees,AL,East,161,103,58,0,.640,1st of 5,Lost ALDS (3-1)
NYY,NYY,2001,New York Yankees,AL,East,161,95,65,1,.594,1st of 5,Lost WS (4-3)
NYY,NYY,2000,New York Yankees,AL,East,161,87,74,0,.540,1st of 5,Won WS (4-1)
NYY,NYY,1999,New York Yankees,AL,East,162,98,64,0,.605,1st of 5,Won WS (4-0)
NYY,NYY,1998,New York Yankees,AL,East,162,114,48,0,.704,1st of 5,Won WS (4-0)
NYY,NYY,1997,New York Yankees,AL,East,162,96,66,0,.593,2nd of 5,Lost ALDS (3-2)
NYY,NYY,1996,New York Yankees,AL,East,162,92,70,0,.568,1st of 5,Won WS (4-2)
NYY,NYY,1995,New York Yankees,AL,East,145,79,65,1,.549,2nd of 5,Lost ALDS (3-2)
NYY,NYY,1994,New York Yankees,AL,East,113,70,43,0,.619,1st of 5,
NYY,NYY,1993,New York Yankees,AL,East,162,88,74,0,.543,2nd of 7,
NYY,NYY,1992,New York Yankees,AL,East,162,76,86,0,.469,4th of 7,
NYY,NYY,1991,New York Yankees,AL,East,162,71,91,0,.438,5th of 7,
NYY,NYY,1990,New York Yankees,AL,East,162,67,95,0,.414,7th of 7,
NYY,NYY,1989,New York Yankees,AL,East,161,74,87,0,.460,5th of 7,
NYY,NYY,1988,New York Yankees,AL,East,161,85,76,0,.528,5th of 7,
NYY,NYY,1987,New York Yankees,AL,East,162,89,73,0,.549,4th of 7,
NYY,NYY,1986,New York Yankees,AL,East,162,90,72,0,.556,2nd of 7,
NYY,NYY,1985,New York Yankees,AL,East,161,97,64,0,.602,2nd of 7,
NYY,NYY,1984,New York Yankees,AL,East,162,87,75,0,.537,3rd of 7,
NYY,NYY,1983,New York Yankees,AL,East,162,91,71,0,.562,3rd of 7,
NYY,NYY,1982,New York Yankees,AL,East,162,79,83,0,.488,5th of 7,
NYY,NYY,1981,New York Yankees,AL,East,107,59,48,0,.551,4th of 7,Lost WS (4-2)
NYY,NYY,1980,New York Yankees,AL,East,162,103,59,0,.636,1st of 7,Lost ALCS (3-0)
NYY,NYY,1979,New York Yankees,AL,East,160,89,71,0,.556,4th of 7,
NYY,NYY,1978,New York Yankees,AL,East,163,100,63,0,.613,1st of 7,Won WS (4-2)
NYY,NYY,1977,New York Yankees,AL,East,162,100,62,0,.617,1st of 7,Won WS (4-2)
NYY,NYY,1976,New York Yankees,AL,East,159,97,62,0,.610,1st of 6,Lost WS (4-0)
NYY,NYY,1975,New York Yankees,AL,East,160,83,77,0,.519,3rd of 6,
NYY,NYY,1974,New York Yankees,AL,East,162,89,73,0,.549,2nd of 6,
NYY,NYY,1973,New York Yankees,AL,East,162,80,82,0,.494,4th of 6,
NYY,NYY,1972,New York Yankees,AL,East,155,79,76,0,.510,4th of 6,
NYY,NYY,1971,New York Yankees,AL,East,162,82,80,0,.506,4th of 6,
NYY,NYY,1970,New York Yankees,AL,East,163,93,69,1,.574,2nd of 6,
NYY,NYY,1969,New York Yankees,AL,East,162,80,81,1,.497,5th of 6,
NYY,NYY,1968,New York Yankees,AL,,164,83,79,2,.512,5th of 10,
NYY,NYY,1967,New York Yankees,AL,,163,72,90,1,.444,9th of 10,
NYY,NYY,1966,New York Yankees,AL,,160,70,89,1,.440,10th of 10,
NYY,NYY,1965,New York Yankees,AL,,162,77,85,0,.475,6th of 10,
NYY,NYY,1964,New York Yankees,AL,,164,99,63,2,.611,1st of 10,Lost WS (4-3)
NYY,NYY,1963,New York Yankees,AL,,161,104,57,0,.646,1st of 10,Lost WS (4-0)
NYY,NYY,1962,New York Yankees,AL,,162,96,66,0,.593,1st of 10,Won WS (4-3)
NYY,NYY,1961,New York Yankees,AL,,163,109,53,1,.673,1st of 10,Won WS (4-1)
NYY,NYY,1960,New York Yankees,AL,,155,97,57,1,.630,1st of 8,Lost WS (4-3)
NYY,NYY,1959,New York Yankees,AL,,155,79,75,1,.513,3rd of 8,
NYY,NYY,1958,New York Yankees,AL,,155,92,62,1,.597,1st of 8,Won WS (4-3)
NYY,NYY,1957,New York Yankees,AL,,154,98,56,0,.636,1st of 8,Lost WS (4-3)
NYY,NYY,1956,New York Yankees,AL,,154,97,57,0,.630,1st of 8,Won WS (4-3)
NYY,NYY,1955,New York Yankees,AL,,154,96,58,0,.623,1st of 8,Lost WS (4-3)
NYY,NYY,1954,New York Yankees,AL,,155,103,51,1,.669,2nd of 8,
NYY,NYY,1953,New York Yankees,AL,,151,99,52,0,.656,1st of 8,Won WS (4-2)
NYY,NYY,1952,New York Yankees,AL,,154,95,59,0,.617,1st of 8,Won WS (4-3)
NYY,NYY,1951,New York Yankees,AL,,154,98,56,0,.636,1st of 8,Won WS (4-2)
NYY,NYY,1950,New York Yankees,AL,,155,98,56,1,.636,1st of 8,Won WS (4-0)
NYY,NYY,1949,New York Yankees,AL,,155,97,57,1,.630,1st of 8,Won WS (4-1)
NYY,NYY,1948,New York Yankees,AL,,154,94,60,0,.610,3rd of 8,
NYY,NYY,1947,New York Yankees,AL,,155,97,57,1,.630,1st of 8,Won WS (4-3)
NYY,NYY,1946,New York Yankees,AL,,154,87,67,0,.565,3rd of 8,
NYY,NYY,1945,New York Yankees,AL,,152,81,71,0,.533,4th of 8,
NYY,NYY,1944,New York Yankees,AL,,154,83,71,0,.539,3rd of 8,
NYY,NYY,1943,New York Yankees,AL,,155,98,56,1,.636,1st of 8,Won WS (4-1)
NYY,NYY,1942,New York Yankees,AL,,154,103,51,0,.669,1st of 8,Lost WS (4-1)
NYY,NYY,1941,New York Yankees,AL,,156,101,53,2,.656,1st of 8,Won WS (4-1)
NYY,NYY,1940,New York Yankees,AL,,155,88,66,1,.571,3rd of 8,
NYY,NYY,1939,New York Yankees,AL,,152,106,45,1,.702,1st of 8,Won WS (4-0)
NYY,NYY,1938,New York Yankees,AL,,157,99,53,5,.651,1st of 8,Won WS (4-0)
NYY,NYY,1937,New York Yankees,AL,,157,102,52,3,.662,1st of 8,Won WS (4-1)
NYY,NYY,1936,New York Yankees,AL,,155,102,51,2,.667,1st of 8,Won WS (4-2)
NYY,NYY,1935,New York Yankees,AL,,149,89,60,0,.597,2nd of 8,
NYY,NYY,1934,New York Yankees,AL,,154,94,60,0,.610,2nd of 8,
NYY,NYY,1933,New York Yankees,AL,,152,91,59,2,.607,2nd of 8,
NYY,NYY,1932,New York Yankees,AL,,156,107,47,2,.695,1st of 8,Won WS (4-0)
NYY,NYY,1931,New York Yankees,AL,,155,94,59,2,.614,2nd of 8,
NYY,NYY,1930,New York Yankees,AL,,154,86,68,0,.558,3rd of 8,
NYY,NYY,1929,New York Yankees,AL,,154,88,66,0,.571,2nd of 8,
NYY,NYY,1928,New York Yankees,AL,,154,101,53,0,.656,1st of 8,Won WS (4-0)
NYY,NYY,1927,New York Yankees,AL,,155,110,44,1,.714,1st of 8,Won WS (4-0)
NYY,NYY,1926,New York Yankees,AL,,155,91,63,1,.591,1st of 8,Lost WS (4-3)
NYY,NYY,1925,New York Yankees,AL,,156,69,85,2,.448,7th of 8,
NYY,NYY,1924,New York Yankees,AL,,153,89,63,1,.586,2nd of 8,
NYY,NYY,1923,New York Yankees,AL,,152,98,54,0,.645,1st of 8,Won WS (4-2)
NYY,NYY,1922,New York Yankees,AL,,154,94,60,0,.610,1st of 8,Lost WS (4-0-1)
NYY,NYY,1921,New York Yankees,AL,,153,98,55,0,.641,1st of 8,Lost WS (5-3)
NYY,NYY,1920,New York Yankees,AL,,154,95,59,0,.617,3rd of 8,
NYY,NYY,1919,New York Yankees,AL,,141,80,59,2,.576,3rd of 8,
NYY,NYY,1918,New York Yankees,AL,,126,60,63,3,.488,4th of 8,
NYY,NYY,1917,New York Yankees,AL,,155,71,82,2,.464,6th of 8,
NYY,NYY,1916,New York Yankees,AL,,156,80,74,2,.519,4th of 8,
NYY,NYY,1915,New York Yankees,AL,,154,69,83,2,.454,5th of 8,
NYY,NYY,1914,New York Yankees,AL,,157,70,84,3,.455,6th of 8,
NYY,NYY,1913,New York Yankees,AL,,153,57,94,2,.377,7th of 8,
NYY,NYY,1912,New York Highlanders,AL,,153,50,102,1,.329,8th of 8,
NYY,NYY,1911,New York Highlanders,AL,,153,76,76,1,.500,6th of 8,
NYY,NYY,1910,New York Highlanders,AL,,156,88,63,5,.583,2nd of 8,
NYY,NYY,1909,New York Highlanders,AL,,153,74,77,2,.490,5th of 8,
NYY,NYY,1908,New York Highlanders,AL,,155,51,103,1,.331,8th of 8,
NYY,NYY,1907,New York Highlanders,AL,,152,70,78,4,.473,5th of 8,
NYY,NYY,1906,New York Highlanders,AL,,155,90,61,4,.596,2nd of 8,
NYY,NYY,1905,New York Highlanders,AL,,152,71,78,3,.477,6th of 8,
NYY,NYY,1904,New York Highlanders,AL,,155,92,59,4,.609,2nd of 8,
NYY,NYY,1903,New York Highlanders,AL,,136,72,62,2,.537,4th of 8,
TBD,TBR,2026,Tampa Bay Rays,AL,East,110,65,45,0,.591,1st of 5,
TBD,TBR,2025,Tampa Bay Rays,AL,East,162,77,85,0,.475,4th of 5,
TBD,TBR,2024,Tampa Bay Rays,AL,East,162,80,82,0,.494,4th of 5,
TBD,TBR,2023,Tampa Bay Rays,AL,East,162,99,63,0,.611,2nd of 5,Lost ALWC (2-0)
TBD,TBR,2022,Tampa Bay Rays,AL,East,162,86,76,0,.531,3rd of 5,Lost ALWC (2-0)
TBD,TBR,2021,Tampa Bay Rays,AL,East,162,100,62,0,.617,1st of 5,Lost ALDS (3-1)
TBD,TBR,2020,Tampa Bay Rays,AL,East,60,40,20,0,.667,1st of 5,Lost WS (4-2)
TBD,TBR,2019,Tampa Bay Rays,AL,East,162,96,66,0,.593,2nd of 5,Lost ALDS (3-2)
TBD,TBR,2018,Tampa Bay Rays,AL,East,162,90,72,0,.556,3rd of 5,
TBD,TBR,2017,Tampa Bay Rays,AL,East,162,80,82,0,.494,3rd of 5,
TBD,TBR,2016,Tampa Bay Rays,AL,East,162,68,94,0,.420,5th of 5,
TBD,TBR,2015,Tampa Bay Rays,AL,East,162,80,82,0,.494,4th of 5,
TBD,TBR,2014,Tampa Bay Rays,AL,East,162,77,85,0,.475,4th of 5,
TBD,TBR,2013,Tampa Bay Rays,AL,East,163,92,71,0,.564,2nd of 5,Lost ALDS (3-1)
TBD,TBR,2012,Tampa Bay Rays,AL,East,162,90,72,0,.556,3rd of 5,
TBD,TBR,2011,Tampa Bay Rays,AL,East,162,91,71,0,.562,2nd of 5,Lost ALDS (3-1)
TBD,TBR,2010,Tampa Bay Rays,AL,East,162,96,66,0,.593,1st of 5,Lost ALDS (3-2)
TBD,TBR,2009,Tampa Bay Rays,AL,East,162,84,78,0,.519,3rd of 5,
TBD,TBR,2008,Tampa Bay Rays,AL,East,162,97,65,0,.599,1st of 5,Lost WS (4-1)
TBD,TBD,2007,Tampa Bay Devil Rays,AL,East,162,66,96,0,.407,5th of 5,
TBD,TBD,2006,Tampa Bay Devil Rays,AL,East,162,61,101,0,.377,5th of 5,
TBD,TBD,2005,Tampa Bay Devil Rays,AL,East,162,67,95,0,.414,5th of 5,
TBD,TBD,2004,Tampa Bay Devil Rays,AL,East,161,70,91,0,.435,4th of 5,
TBD,TBD,2003,Tampa Bay Devil Rays,AL,East,162,63,99,0,.389,5th of 5,
TBD,TBD,2002,Tampa Bay Devil Rays,AL,East,161,55,106,0,.342,5th of 5,
TBD,TBD,2001,Tampa Bay Devil Rays,AL,East,162,62,100,0,.383,5th of 5,
TBD,TBD,2000,Tampa Bay Devil Rays,AL,East,161,69,92,0,.429,5th of 5,
TBD,TBD,1999,Tampa Bay Devil Rays,AL,East,162,69,93,0,.426,5th of 5,
TBD,TBD,1998,Tampa Bay Devil Rays,AL,East,162,63,99,0,.389,5th of 5,
TOR,TOR,2026,Toronto Blue Jays,AL,East,111,52,59,0,.468,5th of 5,
TOR,TOR,2025,Toronto Blue Jays,AL,East,162,94,68,0,.580,1st of 5,Lost WS (4-3)
TOR,TOR,2024,Toronto Blue Jays,AL,East,162,74,88,0,.457,5th of 5,
TOR,TOR,2023,Toronto Blue Jays,AL,East,162,89,73,0,.549,3rd of 5,Lost ALWC (2-0)
TOR,TOR,2022,Toronto Blue Jays,AL,East,162,92,70,0,.568,2nd of 5,Lost ALWC (2-0)
TOR,TOR,2021,Toronto Blue Jays,AL,East,162,91,71,0,.562,4th of 5,
TOR,TOR,2020,Toronto Blue Jays,AL,East,60,32,28,0,.533,3rd of 5,Lost ALWC (2-0)
TOR,TOR,2019,Toronto Blue Jays,AL,East,162,67,95,0,.414,4th of 5,
TOR,TOR,2018,Toronto Blue Jays,AL,East,162,73,89,0,.451,4th of 5,
TOR,TOR,2017,Toronto Blue Jays,AL,East,162,76,86,0,.469,4th of 5,
TOR,TOR,2016,Toronto Blue Jays,AL,East,162,89,73,0,.549,2nd of 5,Lost ALCS (4-1)
TOR,TOR,2015,Toronto Blue Jays,AL,East,162,93,69,0,.574,1st of 5,Lost ALCS (4-2)
TOR,TOR,2014,Toronto Blue Jays,AL,East,162,83,79,0,.512,3rd of 5,
TOR,TOR,2013,Toronto Blue Jays,AL,East,162,74,88,0,.457,5th of 5,
TOR,TOR,2012,Toronto Blue Jays,AL,East,162,73,89,0,.451,4th of 5,
TOR,TOR,2011,Toronto Blue Jays,AL,East,162,81,81,0,.500,4th of 5,
